"INST.ID","COURSE ID","COURSE TITLE","EFFECTIVE SINCE","FILE TYPE","LINK TO SYLLABUS"
"CA","ANT101H","HONORS GENERAL ANTHROPOLOGY","2008/02","MS Word","https://njtransfer.org/artweb/artup/CA.ANT101H.200802.syl.doc"
"CA","ARA101","ELEMENTARY ARABIC I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ARA101.200109.syl.txt"
"CA","ARA102","ELEMENTARY ARABIC II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ARA102.200109.syl.txt"
"CA","ART101","ART APPRECIATION","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART101.200109.syl.pdf"
"CA","ART103","VISUAL CULTURE","2009/02","MS Word","https://njtransfer.org/artweb/artup/CA.ART103.200902.syl.doc"
"CA","ART103H","HONORS VISUAL CULTURE","2009/02","MS Word","https://njtransfer.org/artweb/artup/CA.ART103H.200902.syl.doc"
"CA","ART104","INTRODUCTION TO VISUAL ARTS","2009/09","MS Word","https://njtransfer.org/artweb/artup/CA.ART104.200909.syl.doc"
"CA","ART111","ART HISTORY I","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART111.200109.syl.pdf"
"CA","ART111H","HONORS ART HISTORY I","2024/09","PDF","https://njtransfer.org/artweb/artup/CA.ART111H.202409.syl.pdf"
"CA","ART112","ART HISTORY II","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART112.200109.syl.pdf"
"CA","ART123","BASIC DRAWING I - AFA","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART123.200109.syl.pdf"
"CA","ART124","BASIC DRAWING II - AFA MAJORS","2020/09","PDF","https://njtransfer.org/artweb/artup/CA.ART124.202009.syl.pdf"
"CA","ART125","CREATIVE ARTS: EARLY CHILDHOOD LEARNERS","2009/09","MS Word","https://njtransfer.org/artweb/artup/CA.ART125.200909.syl.doc"
"CA","ART130","FRESCO PAINTING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART130.200109.syl.txt"
"CA","ART134","LIFE DRAWING I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART134.200109.syl.txt"
"CA","ART135","LIFE DRAWING II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART135.200109.syl.txt"
"CA","ART136","WATERCOLOR","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART136.200109.syl.txt"
"CA","ART137","FAUX FINISH I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART137.200109.syl.txt"
"CA","ART138","FAUX FINISH II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART138.200109.syl.txt"
"CA","ART139","MURAL PAINTING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART139.200109.syl.txt"
"CA","ART140","PAINTED FINISHES/WOOD SURFACES","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART140.200109.syl.txt"
"CA","ART143","SCULPTURE I - AFA","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART143.200109.syl.pdf"
"CA","ART144","SCULPTURE II - AFA","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART144.200109.syl.pdf"
"CA","ART145","PAINTING I - AFA","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART145.200109.syl.pdf"
"CA","ART146","PAINTING II - AFA","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART146.200109.syl.pdf"
"CA","ART147","FIGURE MODELING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART147.200109.syl.txt"
"CA","ART153","CERAMICS ^ POTTERY I - AFA","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART153.200109.syl.pdf"
"CA","ART154","CERAMICS ^ POTTERY II - AFA","2001/09","PDF","https://njtransfer.org/artweb/artup/CA.ART154.200109.syl.pdf"
"CA","ART160","TWO-DIMENSIONAL DESIGN","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART160.200109.syl.txt"
"CA","ART165","COLOR: THEORY AND PRACTICE","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART165.200109.syl.txt"
"CA","ART166","TWO-DIMENSIONAL DESIGN - AFA MAJORS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART166.200109.syl.txt"
"CA","ART167","THREE-DIMENSIONAL DESIGN - AFA MAJORS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART167.200109.syl.txt"
"CA","ART168","ARTS AND THE COMMUNITY","2009/09","MS Word","https://njtransfer.org/artweb/artup/CA.ART168.200909.syl.doc"
"CA","ART201","VISUAL ARTS SEMINAR","2019/02","PDF","https://njtransfer.org/artweb/artup/CA.ART201.201902.syl.pdf"
"CA","ART253","ART SEMINAR","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ART253.200109.syl.txt"
"CA","ASC105","VETERINARY OFFICE PROCEDURES","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ASC105.200109.syl.txt"
"CA","ASC106","OFFICE PROCEDURES FOR VETERINARY TECHNICIANS","2019/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC106.201909.syl.doc"
"CA","ASC107","CALCULATIONS FOR VETERINARY TECHNICIANS","2019/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC107.201909.syl.doc"
"CA","ASC108","ANIMAL ANATOMY AND PHYSIOLOGY I","2019/02","MS Word","https://njtransfer.org/artweb/artup/CA.ASC108.201902.syl.docx"
"CA","ASC109","FUNDAMENTALS OF SMALL ANIMAL NURSING","2019/02","MS Word","https://njtransfer.org/artweb/artup/CA.ASC109.201902.syl.docx"
"CA","ASC110","VETERINARY CLINICAL ROTATION I","2019/02","MS Word","https://njtransfer.org/artweb/artup/CA.ASC110.201902.syl.docx"
"CA","ASC111","ANIMAL BIOLOGY","2001/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC111.200109.syl.docx"
"CA","ASC112","PRINCIPLES OF ANIMAL HUSBANDRY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ASC112.200109.syl.txt"
"CA","ASC114","SMALL ANIMAL NURSING I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ASC114.200109.syl.txt"
"CA","ASC115","SMALL ANIMAL NURSING I FOR VETERINARY TECHNICIANS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ASC115.200109.syl.txt"
"CA","ASC200","DENTAL TECHNIQUES FOR VETERINARY TECHNICIANS","2019/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC200.201909.syl.docx"
"CA","ASC201","ANIMAL ANATOMY AND PHYSIOLOGY II","2019/06","MS Word","https://njtransfer.org/artweb/artup/CA.ASC201.201906.syl.docx"
"CA","ASC202","ADVANCED SMALL ANIMAL NURSING TECHNIQUES","2019/02","MS Word","https://njtransfer.org/artweb/artup/CA.ASC202.201902.syl.docx"
"CA","ASC203","VETERINARY NURSING","2024/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC203.202409.syl.docx"
"CA","ASC208","VETERINARY TECHNICIAN SEMINAR","2010/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC208.201009.syl.doc"
"CA","ASC213","LAB ANIMAL SCIENCE","2019/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC213.201909.syl.docx"
"CA","ASC214","SMALL ANIMAL NURSING II","2020/02","MS Word","https://njtransfer.org/artweb/artup/CA.ASC214.202002.syl.docx"
"CA","ASC215","FARM ANIMAL NURSING","2020/02","MS Word","https://njtransfer.org/artweb/artup/CA.ASC215.202002.syl.docx"
"CA","ASC216","FARM ANIMAL MEDICINE","2024/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC216.202409.syl.docx"
"CA","ASC217","VETERINARY DENTAL TECHNIQUES","2024/06","PDF","https://njtransfer.org/artweb/artup/CA.ASC217.202406.syl.pdf"
"CA","ASC218","VETERINARY PARASITOLOGY","2024/02","MS Word","https://njtransfer.org/artweb/artup/CA.ASC218.202402.syl.docx"
"CA","ASC219","PATHOLOGY FOR VETERINARY NURSES","2024/06","MS Word","https://njtransfer.org/artweb/artup/CA.ASC219.202406.syl.docx"
"CA","ASC220","HEMATOLOGY FOR VETERINARY TECHNICIANS","2019/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC220.201909.syl.docx"
"CA","ASC225","MICROBIOLOGY FOR VETERINARY TECHNICIANS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ASC225.200109.syl.txt"
"CA","ASC230","CLINCAL LAB PROCEDURES","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ASC230.200109.syl.txt"
"CA","ASC234","RADIOLOGY AND ULTRASOUND","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/CA.ASC234.200109.syl.txt"
"CA","ASC235","CLINCAL LAB FOR VETERINARY TECHNICIANS","2019/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC235.201909.syl.docx"
"CA","ASC236","RADIOLOGY FOR VETERINARY TECHNICIANS","2020/02","MS Word","https://njtransfer.org/artweb/artup/CA.ASC236.202002.syl.docx"
"CA","ASC237","RADIOLOGY FOR VETERINARY NURSES","2024/09","MS Word","https://njtransfer.org/artweb/artup/CA.ASC237.202409.syl.docx"
