"INST.ID","COURSE ID","COURSE TITLE","EFFECTIVE SINCE","FILE TYPE","LINK TO SYLLABUS"
"MI","ART150","INTRODUCTION TO MIXED MEDIA","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ART150.200109.syl.txt"
"MI","ART208","ART SEMINAR AND CO-OP EDUCATION WORK EXPERIENCE","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ART208.200109.syl.txt"
"MI","ASL121","AMERICAN SIGN LANGUAGE I","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.ASL121.200109.syl.doc"
"MI","ASL122","AMERICAN SIGN LANGUAGE II","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.ASL122.200109.syl.doc"
"MI","ASL221","INTERMEDIATE AMERICAN SIGN LANGUAGE I","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.ASL221.201409.syl.docx"
"MI","ASL223","DEAF CULTURE AND HISTORY","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.ASL223.201409.syl.docx"
"MI","BIO104","MYSTERIES OF THE MICROBIAL WORLD","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO104.200109.syl.txt"
"MI","BIO105H","HEREDITY, EVOLUTION AND SOCIETY - HONORS","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.BIO105H.200909.syl.docx"
"MI","BIO106H","HUMAN BIOLOGY,BIOMEDICAL ISSUES + SOCIETY(HONORS)","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.BIO106H.200909.syl.docx"
"MI","BIO108","ESSENTIALS OF HUMAN ANATOMY AND PHYSIOLOGY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO108.200109.syl.txt"
"MI","BIO119","BIOLOGY FOR LAB TECHNOLOGY I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO119.200109.syl.txt"
"MI","BIO120","BIOLOGY FOR LAB TECHNOLOGY II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO120.200109.syl.txt"
"MI","BIO123","GENERAL BIOLOGY I","2001/09","PDF","https://njtransfer.org/artweb/artup/MI.BIO123.200109.syl.pdf"
"MI","BIO124","GENERAL BIOLOGY II","2001/09","PDF","https://njtransfer.org/artweb/artup/MI.BIO124.200109.syl.pdf"
"MI","BIO131","HUMAN STRUCTURE AND FUNCTION","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO131.200109.syl.txt"
"MI","BIO132","INTRODUCTION TO BIOTECHNOLOGY: CONCEPTS AND ISSUES","2010/02","MS Word","https://njtransfer.org/artweb/artup/MI.BIO132.201002.syl.doc"
"MI","BIO135","CONCEPTS OF BIOLOGY","2020/09","MS Word","https://njtransfer.org/artweb/artup/MI.BIO135.202009.syl.docx"
"MI","BIO140","BIODIVERSITY AND ISSUES IN ECOLOGY","2009/02","MS Word","https://njtransfer.org/artweb/artup/MI.BIO140.200902.syl.doc"
"MI","BIO205","METHODS IN DNA TECHNOLOGY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO205.200109.syl.txt"
"MI","BIO206","PROTEIN PURIFICATION AND TISSUE CULTURE TECHNIQUES","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO206.200109.syl.txt"
"MI","BIO210","INTRODUCTION TO MARINE BIOLOGY","2016/06","MS Word","https://njtransfer.org/artweb/artup/MI.BIO210.201606.syl.docx"
"MI","BIO229","CELL BIOLOGY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO229.200109.syl.txt"
"MI","BIO240","RESEARCH IN BIOLOGY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BIO240.200109.syl.txt"
"MI","BIO251","INTRO TO BIOMOLECULES AND MOLECULAR BIOLOGY - LECT","2010/02","MS Word","https://njtransfer.org/artweb/artup/MI.BIO251.201002.syl.doc"
"MI","BIO252","INTRO TO BIOMOLECULES AND MOLECULAR BIOLOGY - LAB","2010/02","MS Word","https://njtransfer.org/artweb/artup/MI.BIO252.201002.syl.doc"
"MI","BUS210","INTRODUCTION TO EVENT PLANNING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BUS210.200109.syl.txt"
"MI","BUS213","LAW FOR EVENT PLANNING MANAGEMENT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BUS213.200109.syl.txt"
"MI","BUS239","FIELD EXPERIENCE IN EVENT PLANNING MANAGEMENT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BUS239.200109.syl.txt"
"MI","BUS240","BUSINESS COMMUNICATION","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BUS240.200109.syl.txt"
"MI","BUS250","SEMINAR IN EVENT PLANNING MANAGEMENT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.BUS250.200109.syl.txt"
"MI","CHM010","BASIC CHEMISTRY FOR HEALTH SCIENCE STUDENTS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CHM010.200109.syl.txt"
"MI","CHM020","BASIC CHEMISTRY","2009/02","MS Word","https://njtransfer.org/artweb/artup/MI.CHM020.200902.syl.doc"
"MI","CHM121","GENERAL CHEMISTRY I LECTURE","2008/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHM121.200809.syl.doc"
"MI","CHM122","GENERAL CHEMISTRY II LECTURE","2009/02","MS Word","https://njtransfer.org/artweb/artup/MI.CHM122.200902.syl.doc"
"MI","CHM125","GENERAL CHEMISTRY I LAB","2008/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHM125.200809.syl.doc"
"MI","CHM126","GENERAL CHEMISTRY II LAB","2009/02","MS Word","https://njtransfer.org/artweb/artup/MI.CHM126.200902.syl.doc"
"MI","CHM221","ORGANIC CHEMISTRY I LECTURE","2008/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHM221.200809.syl.doc"
"MI","CHM222","ORGANIC CHEMISTRY II LECTURE","2008/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHM222.200809.syl.doc"
"MI","CHM227","ORGANIC CHEMISTRY I LAB","2008/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHM227.200809.syl.doc"
"MI","CHM228","ORGANIC CHEMISTRY II LAB","2008/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHM228.200809.syl.doc"
"MI","CHM230","ANALYTICAL CHEMISTRY","2012/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHM230.201209.syl.docx"
"MI","CHM240","RESEARCH IN CHEMISTRY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CHM240.200109.syl.txt"
"MI","CHN121","ELEMENTARY CHINESE I","2015/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHN121.201509.syl.docx"
"MI","CHN122","ELEMENTARY CHINESE II","2015/09","MS Word","https://njtransfer.org/artweb/artup/MI.CHN122.201509.syl.docx"
"MI","CIT104","CONSTRUCTION SURVEYING I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT104.200109.syl.txt"
"MI","CIT105","STATICS FOR TECHNICIANS","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.CIT105.200109.syl.docx"
"MI","CIT125","CONSTRUCTION ESTIMATING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT125.200109.syl.txt"
"MI","CIT126","ADVANCED CIVIL DRAWING/CAD II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT126.200109.syl.txt"
"MI","CIT130","CIVIL/CONSTRUCTION GRAPHICS/CAD","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT130.200109.syl.txt"
"MI","CIT203","STRENGTH OF MATERIALS","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.CIT203.200109.syl.docx"
"MI","CIT205","CONSTRUCTION SURVEYING II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT205.200109.syl.txt"
"MI","CIT212","WATER RESOURCES TECHNOLOGY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT212.200109.syl.txt"
"MI","CIT215","SOIL MECHANICS AND MATERIAL TESTING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT215.200109.syl.txt"
"MI","CIT216","SOIL MECHANICS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT216.200109.syl.txt"
"MI","CIT217","STRUCTURAL DESIGN","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT217.200109.syl.txt"
"MI","CIT218","STEEL DESIGN","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT218.200109.syl.txt"
"MI","CIT219","REINFORCED CONCRETE DESIGN","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT219.200109.syl.txt"
"MI","CIT252","BOUNDARY LAW","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT252.200109.syl.txt"
"MI","CIT253","MECHANICS OF MATERIALS","2009/06","MS Word","https://njtransfer.org/artweb/artup/MI.CIT253.200906.syl.doc"
"MI","CIT260","CIVIL/CONSTRUCTION DESIGN PROJECT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CIT260.200109.syl.txt"
"MI","CJU123","INTRODUCTION TO CRIMINAL JUSTICE","2001/09","PDF","https://njtransfer.org/artweb/artup/MI.CJU123.200109.syl.pdf"
"MI","CMT124","APPLIED TECHNICAL GRAPHICS/CAD","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CMT124.200109.syl.txt"
"MI","COM110","INTERPERSONAL COMMUNICATION","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.COM110.200109.syl.txt"
"MI","COM120","INTRODUCTION TO PUBLIC RELATIONS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.COM120.200109.syl.txt"
"MI","CPT205","PROCESS TECHNOLOGY INSTRUMENTATION","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CPT205.200109.syl.txt"
"MI","CPT206","PROCESS TECHNOLOGY EQUIPMENT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CPT206.200109.syl.txt"
"MI","CPT210","PROCESS TECHNOLOGY SYSTEMS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CPT210.200109.syl.txt"
"MI","CPT212","PROCESS TECHNOLOGY OPERATIONS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CPT212.200109.syl.txt"
"MI","CPT214","PROCESS TECHNOLOGY TROUBLESHOOTING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CPT214.200109.syl.txt"
"MI","CPT216","PROCESS CONTROL","2013/02","MS Word","https://njtransfer.org/artweb/artup/MI.CPT216.201302.syl.docx"
"MI","CPT226","PROCESS TECHNOLOGY CO-OPERATIVE EDUCATION","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CPT226.200109.syl.txt"
"MI","CSC106","INTERMEDIATE PC APPLICATIONS WITH PROGRAMMING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC106.200109.syl.txt"
"MI","CSC108","INTRODUCTION TO INTERNET APPLICATIONS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC108.200109.syl.txt"
"MI","CSC112","INTRO TO BUSINESS INFORMATION SYSTEMS","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC112.201409.syl.docx"
"MI","CSC116","INTRODUCTION TO INFORMATION SYSTEMS SECURITY","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC116.200109.syl.docx"
"MI","CSC118","INTRO TO WEB TECHNOLOGIES","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC118.201409.syl.docx"
"MI","CSC125","WEB MARKUP LANGUAGES","2016/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC125.201609.syl.docx"
"MI","CSC126","HELP DESK CUSTOMER SERVICE","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC126.200109.syl.txt"
"MI","CSC127","HELP DESK OPERATION","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC127.200109.syl.txt"
"MI","CSC130","COMPUTERS, SOCIETY AND ETHICS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC130.200109.syl.txt"
"MI","CSC161","INTRODUCTION TO COMPUTER SCIENCE USING JAVA","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC161.200109.syl.txt"
"MI","CSC162","OBJECT ORIENTED PROGRAMMING USING JAVA","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC162.200109.syl.txt"
"MI","CSC166","C++ PROGRAMMING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC166.200109.syl.txt"
"MI","CSC236","DATA STRUCTURES IN JAVA","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC236.200109.syl.txt"
"MI","CSC241","WEB PROGRAMMING","2016/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC241.201609.syl.docx"
"MI","CSC258","COMPUTER FORENSICS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC258.200109.syl.txt"
"MI","CSC261","INFORMATION TECHNOLOGY MANAGEMENT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.CSC261.200109.syl.txt"
"MI","CSC263","COMPUTER ORGANIZATION AND ARCHITECTURE I","2010/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC263.201009.syl.doc"
"MI","CSC264","COMPUTER ORGANIZATION AND ARCHITECTURE II","2010/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC264.201009.syl.doc"
"MI","CSC266","C#.NET PROGRAMMING","2012/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC266.201209.syl.docx"
"MI","CSC267","ADVANCED C#.NET PROGRAMMING","2013/02","MS Word","https://njtransfer.org/artweb/artup/MI.CSC267.201302.syl.docx"
"MI","CSC268","ASP.NET PROGRAMMING","2013/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC268.201309.syl.docx"
"MI","CSC269","ADO.NET PROGRAMMING","2013/09","MS Word","https://njtransfer.org/artweb/artup/MI.CSC269.201309.syl.docx"
"MI","DAN148","BALLET","2021/09","PDF","https://njtransfer.org/artweb/artup/MI.DAN148.202109.syl.pdf"
"MI","DAN202","IMPROVISATION AND COMPOSITION","2001/09","PDF","https://njtransfer.org/artweb/artup/MI.DAN202.200109.syl.pdf"
"MI","DAN203","WORLD DANCE HISTORY","2024/09","PDF","https://njtransfer.org/artweb/artup/MI.DAN203.202409.syl.pdf"
"MI","DHY102","DENTAL RADIOLOGY","2016/09","MS Word","https://njtransfer.org/artweb/artup/MI.DHY102.201609.syl.docx"
"MI","DHY111","NUTRITION AND ORAL HEALTH","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.DHY111.200109.syl.txt"
"MI","DHY114","DENTAL MATERIALS","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.DHY114.201409.syl.docx"
"MI","DHY115","PERIODONTOLOGY","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.DHY115.201409.syl.docx"
"MI","DHY116","ORAL HISTOLOGY AND EMBRYOLOGY","2015/09","MS Word","https://njtransfer.org/artweb/artup/MI.DHY116.201509.syl.docx"
"MI","DHY117","HEAD AND NECK ANATOMY","2015/09","MS Word","https://njtransfer.org/artweb/artup/MI.DHY117.201509.syl.docx"
"MI","DHY118","DENTAL ANATOMY","2017/09","MS Word","https://njtransfer.org/artweb/artup/MI.DHY118.201709.syl.doc"
"MI","DHY204","DENTAL MATERIALS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.DHY204.200109.syl.txt"
"MI","DHY212","PREVENTIVE ORAL HEALTH SERVICES IV","2020/02","MS Word","https://njtransfer.org/artweb/artup/MI.DHY212.202002.syl.docx"
"MI","DHY218","LOCAL ANESTHESIA AND PAIN CONTROL","2019/02","MS Word","https://njtransfer.org/artweb/artup/MI.DHY218.201902.syl.doc"
"MI","DHY224","DENTAL HYGIENE SEMINAR","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.DHY224.200109.syl.txt"
"MI","DMA210","WEB PAGE DESIGN AND LAYOUT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.DMA210.200109.syl.txt"
"MI","DMA212","WEB ANIMATION AND MOTION GRAPHICS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.DMA212.200109.syl.txt"
"MI","DMA218","GRAPHICS FOR WEB DESIGN","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.DMA218.200909.syl.doc"
"MI","DMA219","TYPOGRAPHY FOR WEB DESIGN","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.DMA219.200909.syl.doc"
"MI","DMA222","WEB ANIMATION AND INTERACTIVE MEDIA","2010/02","MS Word","https://njtransfer.org/artweb/artup/MI.DMA222.201002.syl.doc"
"MI","DMA223","WEBSITE DESIGN AND LAYOUT","2010/02","MS Word","https://njtransfer.org/artweb/artup/MI.DMA223.201002.syl.doc"
"MI","DMA280","PORTFOLIO","2010/02","MS Word","https://njtransfer.org/artweb/artup/MI.DMA280.201002.syl.doc"
"MI","DSA110","INTRODUCTION TO DATA SCIENCE AND ANALYTICS","2022/02","MS Word","https://njtransfer.org/artweb/artup/MI.DSA110.202202.syl.docx"
"MI","DSA120","FOUNDATIONS OF DATA COLLECTION AND CLEANSING","2022/02","MS Word","https://njtransfer.org/artweb/artup/MI.DSA120.202202.syl.docx"
"MI","DSA210","FOUNDATIONS OF DATA ANALYTICS","2022/02","MS Word","https://njtransfer.org/artweb/artup/MI.DSA210.202202.syl.docx"
"MI","DSA220","BIG DATA FUNDAMENTALS","2022/02","MS Word","https://njtransfer.org/artweb/artup/MI.DSA220.202202.syl.docx"
"MI","DSA230","DATA VISUALIZATION","2022/02","MS Word","https://njtransfer.org/artweb/artup/MI.DSA230.202202.syl.docx"
"MI","DSA240","INTRODUCTION TO MACHINE LEARNING","2022/02","MS Word","https://njtransfer.org/artweb/artup/MI.DSA240.202202.syl.docx"
"MI","EDU122","INTRO TO EARLY CHILDHOOD EDUCATION","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.EDU122.201409.syl.docx"
"MI","EDU123","INTRO TO SPECIAL EDUCATION AND EXCEPTIONAL YOUTH","2021/02","MS Word","https://njtransfer.org/artweb/artup/MI.EDU123.202102.syl.docx"
"MI","EDU280","FOUNDATIONS OF TEACHING AND REFLECTION","2021/02","MS Word","https://njtransfer.org/artweb/artup/MI.EDU280.202102.syl.doc"
"MI","ELT105","FOUNDATIONS OF ELECTRICAL/ELECTRONIC TECHNOLOGY","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ELT105.200109.syl.txt"
"MI","ELT109","PROGRAMMING FOR TECHNICIANS AND ENGINEERS","2009/02","MS Word","https://njtransfer.org/artweb/artup/MI.ELT109.200902.syl.doc"
"MI","ELT110","ELECTRICAL/ELECTRONICS DEVICES AND CIRCUITS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ELT110.200109.syl.txt"
"MI","ELT210","ELECTRONIC CIRCUITS AND SYSTEMS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ELT210.200109.syl.txt"
"MI","ELT223","ELECTRONIC DESIGN AND MANUFACTURING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ELT223.200109.syl.txt"
"MI","ELT231","DIGITAL LOGIC CIRCUITS AND SYSTEMS","2016/02","MS Word","https://njtransfer.org/artweb/artup/MI.ELT231.201602.syl.doc"
"MI","EMP100","INTRODUCTION TO EMERGENCY MANAGEMENT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.EMP100.200109.syl.txt"
"MI","EMP110","INTRODUCTION TO BIOTERRORISM","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.EMP110.200109.syl.txt"
"MI","EMT101","EMERGENCY MEDICAL TECHNICIAN BASIC","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.EMT101.200109.syl.txt"
"MI","ENG121","ENGLISH COMPOSITION I","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG121.200109.syl.docx"
"MI","ENG121H","ENGLISH COMPOSITION I (HONORS)","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG121H.200909.syl.docx"
"MI","ENG122","ENGLISH COMPOSITION II","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG122.200109.syl.docx"
"MI","ENG122H","ENGLISH COMPOSITION II (HONORS)","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG122H.200909.syl.docx"
"MI","ENG206","JOURNALISM II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ENG206.200109.syl.txt"
"MI","ENG212H","CHILDRENS LITERATURE (HONORS)","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG212H.200909.syl.doc"
"MI","ENG225","WORLD LITERATURE I","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG225.200109.syl.docx"
"MI","ENG225H","WORLD LITERATURE I (HONORS)","2015/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG225H.201509.syl.docx"
"MI","ENG234H","INTRODUCTION TO SHAKESPEARE (HONORS)","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG234H.200909.syl.doc"
"MI","ENG234H","INTRODUCTION TO SHAKESPEARE (HONORS)","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG234H.200909.syl.docx"
"MI","ENG236","CREATIVE WRITING: POETRY","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG236.200109.syl.docx"
"MI","ENG237","CREATIVE WRITING: PROSE","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG237.200109.syl.docx"
"MI","ENG240","BUSINESS COMMUNICATION","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ENG240.200109.syl.txt"
"MI","ENG241","FEATURE WRITING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ENG241.200109.syl.txt"
"MI","ENG250","QUEER LITERATURE","2001/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG250.200109.syl.docx"
"MI","ENG253","MYTHOLOGY IN LITERATURE","2010/02","MS Word","https://njtransfer.org/artweb/artup/MI.ENG253.201002.syl.doc"
"MI","ENG253H","MYTHOLOGY IN LITERATURE (HONORS)","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG253H.200909.syl.docx"
"MI","ENG255","INTRODUCTION TO FILM","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ENG255.200109.syl.txt"
"MI","ENG260","SCRIPTWRITING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ENG260.200109.syl.txt"
"MI","ENG261","COPY EDITING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ENG261.200109.syl.txt"
"MI","ENG262","CINEMA HISTORY","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG262.200909.syl.doc"
"MI","ENG263","SURVEY OF AMERICAN CINEMA","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG263.200909.syl.doc"
"MI","ENG264","SURVEY OF WORLD CINEMA","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG264.200909.syl.doc"
"MI","ENG265","SURVEY OF GREAT CINEMA DIRECTORS","2009/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG265.200909.syl.doc"
"MI","ENG266","LATIN AMERICAN LITERATURE","2024/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENG266.202409.syl.docx"
"MI","ENR106","INTRO TO SOLVING ENGINEERING PROBLEMS USING COMP","2020/09","MS Word","https://njtransfer.org/artweb/artup/MI.ENR106.202009.syl.doc"
"MI","ENV223","ENVIRONMENTAL REGULATIONS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.ENV223.200109.syl.txt"
"MI","FIN113","PERSONAL FINANCE","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.FIN113.200109.syl.txt"
"MI","FSC211","FIRE DEPARTMENT ORGANIZATION AND MANAGEMENT","2021/09","MS Word","https://njtransfer.org/artweb/artup/MI.FSC211.202109.syl.docx"
"MI","FSC213","FIRE SCIENCE HYDRAULICS","2015/09","MS Word","https://njtransfer.org/artweb/artup/MI.FSC213.201509.syl.docx"
"MI","FSC214","RESCUE COMPANY OPERATIONS IN THE FIRE SERVICE","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/MI.FSC214.200109.syl.txt"
"MI","GAM218","3D MODELING AND ANIMATION FOUNDATIONS","2015/09","MS Word","https://njtransfer.org/artweb/artup/MI.GAM218.201509.syl.docx"
"MI","GAM219","GAME DESIGN FOUNDATIONS","2015/09","MS Word","https://njtransfer.org/artweb/artup/MI.GAM219.201509.syl.docx"
"MI","GAM222","ANIMATION WORKSHOP","2016/02","MS Word","https://njtransfer.org/artweb/artup/MI.GAM222.201602.syl.docx"
"MI","GAM223","GAME DESIGN WORKSHOP","2016/02","MS Word","https://njtransfer.org/artweb/artup/MI.GAM223.201602.syl.docx"
"MI","GAM280","PORTFOLIO","2016/02","MS Word","https://njtransfer.org/artweb/artup/MI.GAM280.201602.syl.docx"
"MI","GLS121","INTRODUCTION TO GLOBAL STUDIES","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.GLS121.201409.syl.docx"
"MI","GLS123","GLOBAL TERRORISM","2014/09","MS Word","https://njtransfer.org/artweb/artup/MI.GLS123.201409.syl.docx"
